id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_qual,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,mo_sold,yr_sold,sale_type,saleprice,total_baths,bsmt_finished,size_n_qual,bed_n_bath,fin_bsmt_fin_qual,bsmt_fin_n_ceiling,bsmt_finished_with_bath,bsmt_finished_with_halfbath,bsmt_size_fin_sf,overall_qual_cond
2205,70,RL,53.0,7155,2,4,4,4,Inside,3,Crawfor,Norm,Norm,1Fam,2Story,6,8,1926,1991,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,BrkTil,1,1,1,1,0.0,1,0.0,686.0,686.0,GasA,1,1,SBrkr,686,775,0,1461,0.0,0.0,1,0,3.0,1,1,6,8,1,2,Detchd,1926.0,1,1.0,1,1,0,0,116,0,0,Summer,2007,WD ,135000,1.0,0.0,8766,3.0,0.0,0.0,0.0,0.0,0.0,48
1158,60,RL,77.50488599348535,9205,2,3,4,4,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,6,5,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,304.0,2,PConc,2,1,1,5,704.0,1,0.0,226.0,930.0,GasA,3,1,SBrkr,1364,1319,0,2683,1.0,0.0,2,1,4.0,1,2,9,8,2,2,Attchd,1990.0,2,2.0,1,3,237,251,0,0,196,Summer,2008,WD ,290000,4.0,704.0,16098,16.0,3520.0,1408.0,704.0,0.0,654720.0,30
1741,20,RL,64.0,7697,2,4,4,4,Inside,3,Gilbert,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,2,PConc,2,1,1,1,0.0,1,0.0,1246.0,1246.0,GasA,3,1,SBrkr,1258,0,0,1258,0.0,0.0,2,0,3.0,1,2,6,8,0,0,Attchd,2007.0,2,2.0,1,3,0,0,0,0,0,Summer,2007,New,173500,2.0,0.0,8806,6.0,0.0,0.0,0.0,0.0,0.0,42
2735,20,RL,78.0,7800,2,4,3,4,Inside,2,Edwards,Norm,Norm,1Fam,2Story,5,8,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,CBlock,1,2,1,5,603.0,1,0.0,293.0,896.0,GasA,3,1,SBrkr,1112,896,0,2008,1.0,0.0,3,0,3.0,1,3,8,8,0,0,Attchd,1948.0,1,1.0,1,3,103,0,0,0,0,Summer,2006,WD ,225000,4.0,603.0,10040,12.0,3015.0,603.0,603.0,0.0,540288.0,40
1888,20,RL,76.95297805642633,14357,2,3,4,4,CulDSac,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,CBlock,1,1,1,5,311.0,2,167.0,386.0,864.0,GasA,1,1,SBrkr,1187,0,0,1187,1.0,0.0,1,0,2.0,1,1,6,8,1,1,Attchd,1961.0,2,2.0,1,3,128,0,0,0,0,Summer,2007,CWD,140500,2.0,478.0,5935,4.0,2390.0,478.0,478.0,0.0,412992.0,25
2121,20,RL,65.0,8775,2,4,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,PConc,2,1,1,5,495.0,1,0.0,495.0,990.0,GasA,2,1,SBrkr,990,0,0,990,0.0,0.0,1,0,3.0,1,1,5,8,0,0,Attchd,1996.0,1,1.0,1,3,0,64,0,0,0,Spring,2007,WD ,126000,1.0,495.0,4950,3.0,2475.0,990.0,0.0,0.0,490050.0,25
1176,160,FV,24.0,2645,2,4,4,4,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,466.0,2,PConc,2,1,1,5,612.0,1,0.0,348.0,960.0,GasA,3,1,SBrkr,962,624,0,1586,1.0,0.0,2,1,3.0,1,2,7,8,0,0,Detchd,1999.0,1,2.0,1,3,169,0,0,0,0,Winter,2008,WD ,170000,4.0,612.0,12688,12.0,3060.0,1224.0,612.0,0.0,587520.0,40
2773,20,RL,43.0,13568,2,2,4,4,CulDSac,3,CollgCr,Norm,Norm,1Fam,1Story,5,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,PConc,2,1,1,5,716.0,1,0.0,274.0,990.0,GasA,3,1,SBrkr,990,0,0,990,0.0,1.0,1,0,3.0,1,1,5,8,0,0,Attchd,1996.0,1,2.0,1,3,224,0,0,0,0,Summer,2006,WD ,156000,2.0,716.0,4950,6.0,3580.0,1432.0,0.0,716.0,708840.0,25
2619,20,RL,47.0,16321,2,3,4,4,CulDSac,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,CBlock,1,1,4,4,1277.0,1,0.0,207.0,1484.0,GasA,1,1,SBrkr,1600,0,0,1600,1.0,0.0,1,0,2.0,1,1,6,8,2,2,Attchd,1957.0,2,1.0,1,3,288,258,0,0,0,Winter,2006,WD ,207500,2.0,1277.0,8000,4.0,5108.0,1277.0,1277.0,0.0,1895068.0,30
1796,60,FV,72.0,8640,2,4,4,4,Inside,3,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,2,1,3,5,350.0,1,0.0,546.0,896.0,GasA,3,1,SBrkr,896,896,0,1792,0.0,0.0,2,1,3.0,1,2,8,8,0,0,Attchd,2007.0,3,2.0,1,3,184,96,0,0,0,Fall,2007,New,255000,3.0,350.0,14336,9.0,1750.0,700.0,0.0,0.0,313600.0,40
1598,180,RM,21.0,1596,2,4,4,4,Inside,3,MeadowV,Norm,Norm,Twnhs,SLvl,4,6,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,1,CBlock,2,1,4,5,437.0,1,0.0,25.0,462.0,GasA,1,1,SBrkr,526,462,0,988,1.0,0.0,1,0,1.0,1,1,4,8,1,-1,BuiltIn,1973.0,2,1.0,1,3,0,101,0,120,0,Summer,2008,WD ,94900,2.0,437.0,3952,2.0,2185.0,874.0,437.0,0.0,201894.0,24
1965,20,RL,70.0,7315,2,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1958,Hip,CompShg,BrkFace,BrkFace,None,0.0,1,CBlock,1,1,1,3,625.0,1,0.0,545.0,1170.0,GasA,1,1,SBrkr,1170,0,0,1170,0.0,1.0,1,0,3.0,1,1,6,8,1,1,Attchd,1958.0,2,1.0,1,3,0,0,0,0,225,Spring,2007,WD ,140000,2.0,625.0,5850,6.0,1875.0,625.0,0.0,625.0,731250.0,30
2651,70,RM,42.0,7614,2,4,4,4,Inside,2,OldTown,Norm,Norm,1Fam,2Story,3,5,1905,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,BrkTil,1,0,2,1,0.0,1,0.0,738.0,738.0,GasA,2,1,FuseA,714,662,0,1376,0.0,0.0,1,0,2.0,1,1,7,8,0,0,Detchd,1930.0,1,1.0,1,1,0,0,104,0,225,Spring,2006,WD ,96900,1.0,0.0,4128,2.0,0.0,0.0,0.0,0.0,0.0,15
609,20,RL,76.95297805642633,11000,2,3,4,4,CulDSac,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Gable,CompShg,Plywood,Plywood,BrkFace,200.0,1,CBlock,1,1,2,4,740.0,3,230.0,184.0,1154.0,GasA,3,1,SBrkr,1154,0,0,1154,0.0,0.0,1,1,3.0,1,1,6,8,1,-1,Attchd,1966.0,2,2.0,1,3,0,58,0,0,0,Fall,2009,WD ,154000,2.0,970.0,5770,6.0,3880.0,970.0,0.0,0.0,1119380.0,30
1990,70,RM,64.32142857142857,10337,2,3,4,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,8,9,1910,1999,Hip,CompShg,VinylSd,VinylSd,None,0.0,2,BrkTil,1,1,1,1,0.0,1,0.0,725.0,725.0,GasA,3,0,SBrkr,909,863,0,1772,0.0,0.0,2,1,3.0,1,2,7,8,0,0,Detchd,1992.0,1,2.0,1,3,0,0,0,0,0,Spring,2007,WD ,184900,3.0,0.0,14176,9.0,0.0,0.0,0.0,0.0,0.0,72
1053,20,RL,114.0,14803,2,4,4,4,Inside,3,NridgHt,PosN,PosN,1Fam,1Story,10,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,BrkFace,816.0,3,PConc,3,1,3,5,1636.0,1,0.0,442.0,2078.0,GasA,3,1,SBrkr,2084,0,0,2084,1.0,0.0,2,0,2.0,1,3,7,8,1,2,Attchd,2007.0,3,3.0,1,3,188,45,0,0,0,Summer,2008,New,385000,3.0,1636.0,20840,6.0,8180.0,4908.0,1636.0,0.0,3399608.0,50
2877,30,RM,50.0,8765,2,4,4,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,BrkTil,1,1,1,5,285.0,1,0.0,666.0,951.0,GasA,3,0,SBrkr,951,0,0,951,0.0,0.0,1,0,2.0,1,1,6,8,0,0,Detchd,1936.0,1,1.0,1,3,0,28,0,0,0,Spring,2006,WD ,106500,1.0,285.0,3804,2.0,1425.0,285.0,0.0,0.0,271035.0,24
497,60,RL,106.0,12720,2,4,4,4,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,150.0,2,PConc,2,1,2,5,1173.0,1,0.0,282.0,1455.0,GasA,3,1,SBrkr,1466,1221,0,2687,1.0,0.0,2,1,4.0,1,2,10,8,2,1,BuiltIn,2000.0,2,3.0,1,3,252,30,0,0,0,Summer,2009,WD ,327000,4.0,1173.0,21496,16.0,5865.0,2346.0,1173.0,0.0,1706715.0,40
514,20,RL,85.0,11128,2,4,4,4,Corner,3,Somerst,PosN,PosN,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,Stone,198.0,3,PConc,3,1,4,5,2158.0,1,0.0,300.0,2458.0,GasA,3,1,SBrkr,2490,0,0,2490,1.0,0.0,2,0,2.0,1,3,9,8,2,2,Attchd,2005.0,3,3.0,1,3,70,226,0,0,0,Fall,2009,WD ,468000,3.0,2158.0,22410,6.0,10790.0,6474.0,2158.0,0.0,5304364.0,45
759,50,RM,60.0,5160,2,4,4,4,Corner,3,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,BrkTil,1,1,1,1,0.0,1,0.0,1204.0,1204.0,GasA,1,1,FuseA,1204,462,0,1666,0.0,0.0,1,0,3.0,1,1,4,8,0,0,Detchd,1927.0,1,1.0,0,3,0,0,148,0,0,Summer,2009,WD ,135000,1.0,0.0,9996,3.0,0.0,0.0,0.0,0.0,0.0,36
2474,20,RL,63.0,13072,2,4,4,4,Inside,3,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,2,1,1,1,0.0,1,0.0,1141.0,1141.0,GasA,3,1,SBrkr,1141,0,0,1141,0.0,0.0,1,1,3.0,1,1,6,8,0,0,Detchd,2005.0,1,2.0,1,3,0,0,0,0,0,Spring,2006,WD ,142500,2.0,0.0,6846,6.0,0.0,0.0,0.0,0.0,0.0,30
1193,60,RL,73.0,8814,2,4,4,4,Inside,3,NAmes,Feedr,Norm,1Fam,2Story,5,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,CBlock,1,1,1,2,732.0,1,0.0,0.0,732.0,GasA,3,1,SBrkr,732,732,0,1464,0.0,0.0,1,1,4.0,1,1,7,8,0,0,Attchd,1968.0,1,2.0,1,3,0,40,0,0,0,Summer,2008,WD ,141000,2.0,732.0,7320,8.0,1464.0,732.0,0.0,0.0,535824.0,30
1415,190,RL,70.0,7000,2,4,4,4,Inside,3,Edwards,Norm,Norm,2fmCon,2Story,5,7,1910,1991,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,CBlock,2,1,4,5,969.0,1,0.0,148.0,1117.0,GasA,1,1,SBrkr,820,527,0,1347,1.0,0.0,1,0,3.0,1,1,5,8,0,0,0,0.0,0,0.0,0,1,85,0,148,0,0,Winter,2008,WD ,107500,2.0,969.0,6735,6.0,4845.0,1938.0,969.0,0.0,1082373.0,35
2048,190,RL,59.0,4484,2,3,4,4,Corner,3,SWISU,Norm,Norm,2fmCon,1.5Fin,5,6,1942,1979,Gable,CompShg,Plywood,Plywood,None,0.0,1,CBlock,1,1,1,5,485.0,1,0.0,187.0,672.0,GasA,1,0,SBrkr,778,504,0,1282,1.0,0.0,1,0,2.0,1,1,4,8,0,0,Detchd,1942.0,1,1.0,1,3,0,88,0,0,0,Summer,2007,WD ,108500,2.0,485.0,6410,4.0,2425.0,485.0,485.0,0.0,325920.0,30
2483,60,RL,77.50488599348535,9019,2,3,4,4,Inside,3,SawyerW,RRAe,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,PConc,2,1,1,5,274.0,1,0.0,362.0,636.0,GasA,3,1,SBrkr,636,684,0,1320,0.0,0.0,2,1,3.0,1,2,6,8,0,0,Attchd,1994.0,3,2.0,1,3,0,40,0,0,0,Summer,2006,WD ,150000,3.0,274.0,7920,9.0,1370.0,548.0,0.0,0.0,174264.0,30
2883,50,C (all),60.0,8520,1,4,3,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1.5Fin,3,5,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,PConc,0,0,1,1,0.0,1,0.0,216.0,216.0,GasA,0,0,SBrkr,576,360,0,936,0.0,0.0,1,0,2.0,1,1,6,8,0,0,0,0.0,0,0.0,0,1,0,0,0,0,0,Spring,2006,WD ,78000,1.0,0.0,2808,2.0,0.0,0.0,0.0,0.0,0.0,15
1111,20,RL,92.0,11932,2,4,4,4,FR2,3,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,2,PConc,2,1,1,1,0.0,1,0.0,1580.0,1580.0,GasA,3,1,SBrkr,1580,0,0,1580,0.0,0.0,2,0,3.0,1,2,7,8,0,0,Attchd,2008.0,2,3.0,1,3,0,24,0,0,0,Summer,2008,ConLD,235128,2.0,0.0,12640,6.0,0.0,0.0,0.0,0.0,0.0,40
2072,20,RL,76.95297805642633,115149,2,2,1,4,CulDSac,1,ClearCr,Norm,Norm,1Fam,1Story,7,5,1971,2002,Gable,CompShg,Plywood,Plywood,Stone,351.0,1,CBlock,2,1,4,5,1219.0,1,0.0,424.0,1643.0,GasA,1,1,SBrkr,1824,0,0,1824,1.0,0.0,2,0,2.0,1,2,5,8,2,1,Attchd,1971.0,1,2.0,1,3,380,48,0,0,0,Summer,2007,WD ,302000,3.0,1219.0,12768,6.0,6095.0,2438.0,1219.0,0.0,2002817.0,35
1450,20,RL,40.0,14330,2,3,4,4,CulDSac,3,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,2001,Gable,CompShg,Plywood,Wd Sdng,None,0.0,1,CBlock,1,1,1,3,88.0,5,596.0,180.0,864.0,GasA,1,1,SBrkr,1558,0,0,1558,1.0,0.0,2,0,2.0,1,1,5,6,0,0,Attchd,1975.0,3,2.0,1,3,140,0,239,0,227,Summer,2008,WD ,163000,3.0,684.0,7790,6.0,2052.0,684.0,684.0,0.0,590976.0,30
274,30,RL,67.0,8777,2,4,4,4,Inside,2,Edwards,Feedr,Norm,1Fam,1Story,3,6,1945,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,1,0,SBrkr,640,0,0,640,0.0,0.0,1,0,2.0,1,1,5,7,0,0,Detchd,1945.0,1,1.0,1,1,0,0,0,0,0,Spring,2010,ConLD,84900,1.0,0.0,1920,2.0,0.0,0.0,0.0,0.0,0.0,18
413,160,RL,24.0,2308,2,4,4,4,Inside,3,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1974,1974,Gable,CompShg,Plywood,Brk Cmn,None,0.0,1,CBlock,1,1,1,5,257.0,3,495.0,103.0,855.0,GasA,1,1,SBrkr,855,467,0,1322,0.0,1.0,2,1,3.0,1,1,6,8,1,0,Attchd,1974.0,1,2.0,1,3,260,0,0,0,0,Summer,2009,WD ,147000,4.0,752.0,7932,12.0,3760.0,752.0,0.0,752.0,642960.0,30
751,70,RM,50.0,2500,2,4,4,4,Corner,3,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,2005,Gable,CompShg,Stucco,Stucco,None,0.0,2,PConc,1,1,1,5,299.0,1,0.0,611.0,910.0,GasA,3,1,SBrkr,916,910,0,1826,1.0,0.0,1,1,4.0,1,3,7,6,1,2,Attchd,1915.0,1,1.0,0,3,0,0,0,0,0,Summer,2009,WD ,155000,3.0,299.0,12782,12.0,1495.0,299.0,299.0,0.0,272090.0,56
2897,20,RL,50.0,8049,2,3,4,4,CulDSac,3,Timber,Norm,Norm,1Fam,1Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,54.0,1,CBlock,2,1,1,5,1053.0,1,0.0,256.0,1309.0,GasA,1,1,SBrkr,1339,0,0,1339,1.0,0.0,2,0,2.0,1,1,6,8,1,1,Attchd,1990.0,3,2.0,2,3,0,58,0,0,90,Summer,2006,WD ,180000,3.0,1053.0,9373,6.0,5265.0,2106.0,1053.0,0.0,1378377.0,35
207,190,RM,70.0,5600,2,4,4,4,Inside,3,IDOTRR,Norm,Norm,2fmCon,2Story,4,5,1930,1950,Hip,CompShg,VinylSd,Wd Shng,None,0.0,0,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,0,0,SBrkr,372,720,0,1092,0.0,0.0,2,0,3.0,2,0,7,5,0,0,0,0.0,0,0.0,0,1,0,0,0,0,0,Summer,2010,WD ,55000,2.0,0.0,4368,6.0,0.0,0.0,0.0,0.0,0.0,20
2269,80,RL,73.0,9590,2,3,4,4,Corner,3,Timber,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,2,PConc,3,1,3,5,786.0,1,0.0,82.0,868.0,GasA,3,1,SBrkr,1146,0,0,1146,1.0,0.0,2,0,3.0,1,2,6,8,1,2,Attchd,2003.0,3,2.0,1,3,160,22,0,0,0,Spring,2007,WD ,187500,3.0,786.0,8022,9.0,3930.0,2358.0,786.0,0.0,682248.0,35
891,80,RL,72.0,7200,2,4,4,4,Inside,3,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976,1976,Hip,CompShg,MetalSd,MetalSd,BrkFace,255.0,1,CBlock,1,1,3,5,631.0,1,0.0,410.0,1041.0,GasA,3,1,SBrkr,1125,0,0,1125,1.0,0.0,1,0,3.0,1,1,6,8,1,0,Detchd,1977.0,1,1.0,1,3,296,0,0,0,0,Fall,2009,WD ,125000,2.0,631.0,6750,6.0,3155.0,631.0,631.0,0.0,656871.0,36
2863,50,RL,86.0,11500,2,3,4,4,Inside,3,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,1936,1987,Gable,CompShg,BrkFace,BrkFace,None,0.0,2,CBlock,2,1,1,3,223.0,1,0.0,794.0,1017.0,GasA,2,1,SBrkr,1020,1037,0,2057,0.0,0.0,1,1,3.0,1,2,6,8,1,2,Attchd,1936.0,3,1.0,0,3,0,0,0,0,322,Summer,2006,WD ,250000,2.0,223.0,14399,6.0,669.0,446.0,0.0,0.0,226791.0,49
1298,30,RM,60.0,6756,2,4,4,4,Inside,3,OldTown,Norm,Norm,1Fam,1Story,5,6,1910,1950,Mansard,CompShg,MetalSd,MetalSd,None,0.0,1,BrkTil,1,2,1,1,0.0,1,0.0,481.0,481.0,GasA,1,0,FuseA,899,0,0,899,0.0,0.0,1,0,2.0,1,1,5,8,0,0,Detchd,1930.0,1,1.0,0,2,0,0,96,0,0,Summer,2008,WD ,78000,1.0,0.0,4495,2.0,0.0,0.0,0.0,0.0,0.0,30
1292,190,RM,63.0,11426,2,4,4,4,Inside,3,OldTown,Norm,Norm,2fmCon,1.5Fin,4,6,1910,1996,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,Stone,1,1,1,1,0.0,1,0.0,828.0,828.0,GasA,2,1,FuseA,828,658,108,1594,0.0,0.0,2,0,3.0,2,1,9,8,0,0,0,0.0,0,0.0,0,1,0,172,109,0,0,Summer,2008,WD ,118000,2.0,0.0,6376,6.0,0.0,0.0,0.0,0.0,0.0,24
1687,20,RL,93.0,12030,2,4,4,4,Inside,3,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,254.0,3,PConc,3,1,1,1,0.0,1,0.0,1694.0,1694.0,GasA,3,1,SBrkr,1694,0,0,1694,0.0,0.0,2,0,3.0,1,2,7,8,0,0,Attchd,2007.0,3,3.0,1,3,168,228,0,0,0,Winter,2007,New,318000,2.0,0.0,13552,6.0,0.0,0.0,0.0,0.0,0.0,40
2749,60,RL,80.0,9554,2,3,4,4,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,8,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,BrkFace,125.0,2,PConc,2,1,1,5,380.0,1,0.0,397.0,777.0,GasA,3,1,SBrkr,1065,846,0,1911,0.0,0.0,2,1,3.0,1,2,8,8,1,1,Attchd,1993.0,2,2.0,1,3,182,81,0,0,0,Summer,2006,WD ,215000,3.0,380.0,15288,9.0,1900.0,760.0,0.0,0.0,295260.0,40
2875,30,RM,61.0,8534,2,4,1,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,BrkTil,0,1,1,1,0.0,1,0.0,432.0,432.0,GasA,1,0,FuseA,672,0,0,672,0.0,0.0,1,0,2.0,1,1,4,7,0,0,0,0.0,0,0.0,0,1,0,0,112,0,0,Summer,2006,WD ,72000,1.0,0.0,2688,2.0,0.0,0.0,0.0,0.0,0.0,16
1029,20,RL,104.0,11361,2,4,4,4,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,160.0,1,CBlock,2,1,1,5,644.0,1,0.0,549.0,1193.0,GasA,1,1,SBrkr,1523,0,0,1523,0.0,1.0,2,0,3.0,1,1,7,8,1,1,Attchd,1976.0,3,2.0,1,3,0,0,0,0,189,Spring,2008,COD,180000,3.0,644.0,9138,9.0,3220.0,1288.0,0.0,644.0,768292.0,30
1581,20,RL,47.0,12416,2,3,4,4,Inside,3,Timber,Norm,Norm,1Fam,1Story,6,5,1986,1986,Gable,CompShg,VinylSd,Plywood,Stone,132.0,1,CBlock,2,0,1,5,1398.0,2,208.0,0.0,1606.0,GasA,1,1,SBrkr,1651,0,0,1651,1.0,0.0,2,0,3.0,1,1,7,6,1,1,Attchd,1986.0,3,2.0,1,3,192,0,0,0,0,Fall,2008,WD ,184000,3.0,1606.0,9906,9.0,8030.0,3212.0,1606.0,0.0,2579236.0,30
612,20,RL,80.0,9600,2,4,4,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,MetalSd,MetalSd,BrkFace,132.0,1,CBlock,1,1,1,5,991.0,1,0.0,50.0,1041.0,GasA,3,1,SBrkr,1041,0,0,1041,1.0,0.0,1,0,3.0,1,1,6,8,0,0,Attchd,1959.0,2,1.0,1,3,224,88,0,0,0,Summer,2009,WD ,124500,2.0,991.0,5205,6.0,4955.0,991.0,991.0,0.0,1031631.0,30
139,90,RL,70.0,8267,2,4,4,4,Corner,3,NAmes,Feedr,Norm,Duplex,1Story,5,5,1958,1958,Gable,CompShg,HdBoard,HdBoard,None,0.0,1,CBlock,1,1,1,1,0.0,1,0.0,1604.0,1604.0,GasA,1,1,SBrkr,1604,0,0,1604,0.0,0.0,2,0,4.0,2,1,8,8,0,0,Attchd,1958.0,1,2.0,1,3,42,0,0,0,0,Spring,2010,WD ,135000,2.0,0.0,8020,8.0,0.0,0.0,0.0,0.0,0.0,25
1335,50,RM,50.0,6000,2,4,4,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1940,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,CBlock,1,1,1,5,521.0,1,0.0,460.0,981.0,GasA,3,1,SBrkr,1014,658,0,1672,0.0,0.0,1,1,3.0,1,2,6,8,1,2,Detchd,1940.0,1,1.0,1,3,0,11,0,0,0,Summer,2008,WD ,164900,2.0,521.0,10032,6.0,2605.0,521.0,0.0,0.0,511101.0,42
2531,20,RL,80.0,9600,2,4,4,4,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,7,5,1969,1969,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,1,CBlock,1,1,1,1,0.0,1,0.0,1164.0,1164.0,GasA,1,1,SBrkr,1164,0,0,1164,0.0,0.0,1,1,3.0,1,1,6,8,0,0,Attchd,1969.0,1,2.0,1,3,0,0,0,0,0,Summer,2006,COD,140000,2.0,0.0,8148,6.0,0.0,0.0,0.0,0.0,0.0,35
681,20,RL,71.0,7350,2,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1958,Hip,CompShg,BrkFace,BrkFace,None,0.0,1,CBlock,1,1,1,1,0.0,1,0.0,1041.0,1041.0,GasA,2,1,SBrkr,1041,0,0,1041,0.0,0.0,1,0,3.0,1,1,6,8,0,0,Attchd,1958.0,2,1.0,1,3,0,0,0,0,0,Spring,2009,WD ,128000,1.0,0.0,5205,3.0,0.0,0.0,0.0,0.0,0.0,30
1383,85,RL,73.33333333333333,7703,2,3,4,4,CulDSac,3,Sawyer,Norm,Norm,1Fam,SFoyer,6,8,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkCmn,40.0,1,CBlock,2,1,4,5,450.0,1,0.0,0.0,450.0,GasA,3,1,SBrkr,1034,0,0,1034,0.0,1.0,1,0,3.0,1,1,6,8,1,-1,Basment,1978.0,3,2.0,1,3,311,0,0,0,0,Spring,2008,WD ,153000,2.0,450.0,6204,6.0,2250.0,900.0,0.0,450.0,202500.0,48
1359,50,RM,63.0,4347,2,4,4,4,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1910,1950,Gambrel,CompShg,MetalSd,MetalSd,None,0.0,2,BrkTil,2,2,1,1,0.0,1,0.0,796.0,796.0,GasA,3,1,SBrkr,825,784,0,1609,0.0,0.0,1,0,3.0,1,1,7,8,0,0,Detchd,1910.0,1,1.0,0,1,0,182,0,0,0,Summer,2008,WD ,127500,1.0,0.0,9654,3.0,0.0,0.0,0.0,0.0,0.0,48
